Run index is 0
Evaluate CPU time is 0.00022979999999961365
Evaluate CPU time is 4.660000000455966e-05
Evaluate CPU time is 0.00023519999999876973
Evaluate CPU time is 0.00018980000000112796
Evaluate CPU time is 0.00021770000000032041
Evaluate CPU time is 9.16999999986956e-05
Evaluate CPU time is 0.00011570000000205027
Evaluate CPU time is 8.150000000028967e-05
Evaluate CPU time is 0.00014510000000456102
Evaluate CPU time is 0.00019909999999612182
Evaluate CPU time is 0.00011660000000546233
Evaluate CPU time is 4.679999999979145e-05
Evaluate CPU time is 0.000343100000002039
Evaluate CPU time is 0.00032179999999470965
Evaluate CPU time is 0.00018079999999542906
Evaluate CPU time is 0.0001944999999992092
Evaluate CPU time is 0.00011770000000410619
Evaluate CPU time is 0.0003400999999954024
Evaluate CPU time is 0.0003262000000034959
Evaluate CPU time is 0.000282699999999636
Evaluate CPU time is 1.770000000078653e-05
Evaluate CPU time is 0.0002153000000006955
Evaluate CPU time is 8.820000000042683e-05
Evaluate CPU time is 0.0001756999999997788
Evaluate CPU time is 0.00039160000000038053
Evaluate CPU time is 0.00030410000000102855
Evaluate CPU time is 0.0003778999999966004
Evaluate CPU time is 0.0001869000000027654
Evaluate CPU time is 0.00038820000000328037
Evaluate CPU time is 0.00023780000000073187
Evaluate CPU time is 0.0003092000000037842
Evaluate CPU time is 0.00031599999999798456
Evaluate CPU time is 0.0002810999999951491
Evaluate CPU time is 0.0003122000000033154
Evaluate CPU time is 0.0003263999999987277
Evaluate CPU time is 0.00029030000000318523
Evaluate CPU time is 0.0001280999999977439
Evaluate CPU time is 0.00028509999999926094
Evaluate CPU time is 0.00018399999999729744
Evaluate CPU time is 0.0002847999999957551
Evaluate CPU time is 0.00037490000000417467
Evaluate CPU time is 0.00032720000000097116
Evaluate CPU time is 0.000301999999997804
Evaluate CPU time is 0.00029339999999677957
Evaluate CPU time is 9.680000000145128e-05
Evaluate CPU time is 8.069999999804622e-05
Evaluate CPU time is 0.00011920000000031905
Evaluate CPU time is 0.00014019999999703714
Evaluate CPU time is 0.00025269999999721904
Evaluate CPU time is 0.00025300000000072487
Evaluate CPU time is 0.00024959999999651927
Evaluate CPU time is 0.0002441000000033
Evaluate CPU time is 0.00010440000000500049
Evaluate CPU time is 0.00013249999999942474
Evaluate CPU time is 0.00011519999999620723
Evaluate CPU time is 0.000266700000004505
Evaluate CPU time is 0.0002917999999993981
Evaluate CPU time is 0.0002694000000005303
Evaluate CPU time is 0.00039189999999678093
Evaluate CPU time is 0.00020340000000373948
Evaluate CPU time is 0.00013390000000157443
Evaluate CPU time is 0.0004953000000043062
Evaluate CPU time is 0.00023230000000040718
Evaluate CPU time is 0.00038789999999977454
Evaluate CPU time is 9.219999999743322e-05
Evaluate CPU time is 0.00044330000000059044
Evaluate CPU time is 0.0002265000000036821
Evaluate CPU time is 0.00019000000000346517
Evaluate CPU time is 0.00010369999999682022
Evaluate CPU time is 0.0001737999999988915
Evaluate CPU time is 0.00023569999999750735
Evaluate CPU time is 3.319999999717993e-05
Evaluate CPU time is 0.00022479999999802658
Evaluate CPU time is 0.00010569999999887614
Evaluate CPU time is 8.280000000127075e-05
Evaluate CPU time is 3.1700000000967066e-05
Evaluate CPU time is 0.00022549999999910142
Evaluate CPU time is 0.0001162000000007879
Evaluate CPU time is 7.59000000059018e-05
Evaluate CPU time is 0.000271200000000249
Evaluate CPU time is 9.680000000145128e-05
Evaluate CPU time is 9.179999999986421e-05
Evaluate CPU time is 9.010000000131413e-05
Evaluate CPU time is 0.0002038000000013085
Evaluate CPU time is 0.00010289999999457677
Evaluate CPU time is 9.689999999551446e-05
Evaluate CPU time is 0.00030209999999897263
Evaluate CPU time is 0.00021499999999718966
Evaluate CPU time is 0.00010690000000579403
Evaluate CPU time is 0.00010530000000130713
Evaluate CPU time is 0.00021430000000322025
Evaluate CPU time is 0.00044910000000442096
Evaluate CPU time is 0.0001563000000004422
Evaluate CPU time is 0.0002035000000049081
Evaluate CPU time is 0.0002019000000004212
Evaluate CPU time is 5.9600000000159525e-05
Evaluate CPU time is 0.00010989999999821976
Evaluate CPU time is 0.00011520000000331265
Evaluate CPU time is 0.0002076000000030831
Evaluate CPU time is 0.00011390000000233158
Evaluate CPU time is 0.000491400000001363
Evaluate CPU time is 6.390000000067175e-05
Evaluate CPU time is 0.00010079999999845768
Evaluate CPU time is 0.00019770000000107757
Evaluate CPU time is 0.00032509999999774664
Evaluate CPU time is 0.0001962999999989279
Evaluate CPU time is 0.0006379000000009682
Evaluate CPU time is 0.0004437000000052649
Evaluate CPU time is 6.550000000515865e-05
Evaluate CPU time is 0.00024040000000269401
Evaluate CPU time is 0.00016070000000212303
Evaluate CPU time is 4.609999999871661e-05
Evaluate CPU time is 0.00010259999999817637
Evaluate CPU time is 0.00026780000000314885
Evaluate CPU time is 0.0004516999999992777
